Name;Sweep (T1);;;
Date;27/09/2024;;;
Time;11:37:49 p. m.;;;
Instrument;FSH20 - 120573/020;;;
Firmware Version;V3.50;;;
Instrument Mode;Spectrum Analyzer;;;
Meas Mode;Spectrogram;;;
Uplink;- - -;;;
Downlink;- - -;;;
Channel;- - -;;;
421380952,380952;-89,7458267211914;;;
421428571,428571;-88,6361389160156;;;
421476190,47619;-88,0464782714844;;;
421523809,52381;-90,2061538696289;;;
421571428,571429;-88,9027404785156;;;
421619047,619048;-89,8706741333008;;;
421666666,666667;-89,4114379882813;;;
421714285,714286;-89,2613906860352;;;
421761904,761905;-87,7528915405273;;;
421809523,809524;-88,3005218505859;;;
421857142,857143;-88,6543502807617;;;
421904761,904762;-88,4601516723633;;;
421952380,952381;-87,1056594848633;;;
422000000;-88,152458190918;;;
422047619,047619;-89,5717010498047;;;
422095238,095238;-88,5204086303711;;;
422142857,142857;-89,3342742919922;;;
422190476,190476;-87,2135925292969;;;
422238095,238095;-87,9279479980469;;;
422285714,285714;-86,8456726074219;;;
422333333,333333;-86,4817504882813;;;
422380952,380952;-86,0214767456055;;;
422428571,428571;-84,3751907348633;;;
422476190,47619;-83,8866806030273;;;
422523809,52381;-83,2035598754883;;;
422571428,571429;-85,5246734619141;;;
422619047,619048;-84,013053894043;;;
422666666,666667;-85,9288024902344;;;
422714285,714286;-86,2936325073242;;;
422761904,761905;-86,8070068359375;;;
422809523,809524;-87,5570907592773;;;
422857142,857143;-86,6471939086914;;;
422904761,904762;-87,6068344116211;;;
422952380,952381;-90,5537414550781;;;
423000000;-89,1618041992188;;;
423047619,047619;-89,4169921875;;;
423095238,095238;-87,7500839233398;;;
423142857,142857;-88,4462280273438;;;
423190476,190476;-89,4625930786133;;;
423238095,238095;-90,6317749023438;;;
423285714,285714;-89,6993255615234;;;
423333333,333333;-88,9418334960938;;;
423380952,380952;-90,4370193481445;;;
423428571,428571;-87,5716018676758;;;
423476190,47619;-87,9629821777344;;;
423523809,52381;-88,3094711303711;;;
423571428,571429;-90,9836578369141;;;
423619047,619048;-90,5891876220703;;;
423666666,666667;-89,2374267578125;;;
423714285,714286;-90,3003845214844;;;
423761904,761905;-90,8910598754883;;;
423809523,809524;-89,6397323608398;;;
423857142,857143;-89,1698760986328;;;
423904761,904762;-89,354606628418;;;
423952380,952381;-90,3886260986328;;;
424000000;-91,2411270141602;;;
424047619,047619;-89,7683639526367;;;
424095238,095238;-89,2964630126953;;;
424142857,142857;-88,8657760620117;;;
424190476,190476;-87,4802932739258;;;
424238095,238095;-88,6119003295898;;;
424285714,285714;-89,5310287475586;;;
424333333,333333;-90,8324432373047;;;
424380952,380952;-90,4190902709961;;;
424428571,428571;-90,5028915405273;;;
424476190,47619;-88,2801055908203;;;
424523809,52381;-89,4030303955078;;;
424571428,571429;-89,129997253418;;;
424619047,619048;-89,2378234863281;;;
424666666,666667;-88,9380569458008;;;
424714285,714286;-90,5095367431641;;;
424761904,761905;-91,375862121582;;;
424809523,809524;-89,8153076171875;;;
424857142,857143;-92,7248382568359;;;
424904761,904762;-89,3510665893555;;;
424952380,952381;-88,5108795166016;;;
425000000;-89,9803009033203;;;
425047619,047619;-89,4215698242188;;;
425095238,095238;-90,1596527099609;;;
425142857,142857;-89,7197189331055;;;
425190476,190476;-88,4953079223633;;;
425238095,238095;-89,7384033203125;;;
425285714,285714;-90,3433532714844;;;
425333333,333333;-87,8585510253906;;;
425380952,380952;-89,9421997070313;;;
425428571,428571;-89,8726806640625;;;
425476190,47619;-90,4998016357422;;;
425523809,52381;-90,649040222168;;;
425571428,571429;-90,0716705322266;;;
425619047,619048;-90,1800537109375;;;
425666666,666667;-88,6796722412109;;;
425714285,714286;-90,2929458618164;;;
425761904,761905;-90,1570663452148;;;
425809523,809524;-89,0702819824219;;;
425857142,857143;-90,1750335693359;;;
425904761,904762;-92,1911926269531;;;
425952380,952381;-89,4540557861328;;;
426000000;-89,9368362426758;;;
426047619,047619;-91,6933059692383;;;
426095238,095238;-89,8876037597656;;;
426142857,142857;-88,1710662841797;;;
426190476,190476;-89,0249404907227;;;
426238095,238095;-89,7142105102539;;;
426285714,285714;-88,5119934082031;;;
426333333,333333;-89,8023834228516;;;
426380952,380952;-90,1094818115234;;;
426428571,428571;-88,9955596923828;;;
426476190,47619;-89,4099044799805;;;
426523809,52381;-90,9355850219727;;;
426571428,571429;-91,0768890380859;;;
426619047,619048;-89,5143661499023;;;
426666666,666667;-89,9793472290039;;;
426714285,714286;-89,565544128418;;;
426761904,761905;-90,2864227294922;;;
426809523,809524;-90,2809524536133;;;
426857142,857143;-90,2955856323242;;;
426904761,904762;-91,0255355834961;;;
426952380,952381;-89,9946441650391;;;
427000000;-88,9701919555664;;;
427047619,047619;-88,0125198364258;;;
427095238,095238;-89,2215118408203;;;
427142857,142857;-89,5591583251953;;;
427190476,190476;-88,9376678466797;;;
427238095,238095;-89,2220611572266;;;
427285714,285714;-90,2705917358398;;;
427333333,333333;-90,1396026611328;;;
427380952,380952;-89,8672637939453;;;
427428571,428571;-88,7641220092773;;;
427476190,47619;-91,3864974975586;;;
427523809,52381;-90,3708724975586;;;
427571428,571429;-91,0248565673828;;;
427619047,619048;-89,1088027954102;;;
427666666,666667;-89,0792999267578;;;
427714285,714286;-89,1837692260742;;;
427761904,761905;-89,7523574829102;;;
427809523,809524;-89,9872589111328;;;
427857142,857143;-88,1646499633789;;;
427904761,904762;-88,4215698242188;;;
427952380,952381;-88,8966751098633;;;
428000000;-89,6056823730469;;;
428047619,047619;-89,3319549560547;;;
428095238,095238;-88,8925170898438;;;
428142857,142857;-88,2627182006836;;;
428190476,190476;-88,8864898681641;;;
428238095,238095;-89,2356719970703;;;
428285714,285714;-88,3978042602539;;;
428333333,333333;-90,1975326538086;;;
428380952,380952;-88,3897705078125;;;
428428571,428571;-88,8861923217773;;;
428476190,47619;-88,2987670898438;;;
428523809,52381;-90,4399032592773;;;
428571428,571429;-90,9076843261719;;;
428619047,619048;-90,7860107421875;;;
428666666,666667;-90,9283294677734;;;
428714285,714286;-90,1666946411133;;;
428761904,761905;-90,6962509155273;;;
428809523,809524;-90,4838027954102;;;
428857142,857143;-89,3962326049805;;;
428904761,904762;-91,0466766357422;;;
428952380,952381;-90,0190200805664;;;
429000000;-89,9530181884766;;;
429047619,047619;-89,1816101074219;;;
429095238,095238;-88,5503921508789;;;
429142857,142857;-90,1252136230469;;;
429190476,190476;-90,1848907470703;;;
429238095,238095;-89,4675598144531;;;
429285714,285714;-89,6799240112305;;;
429333333,333333;-88,7050552368164;;;
429380952,380952;-89,4824142456055;;;
429428571,428571;-90,7465133666992;;;
429476190,47619;-88,8346939086914;;;
429523809,52381;-88,7672653198242;;;
429571428,571429;-88,6580810546875;;;
429619047,619048;-89,0589447021484;;;
429666666,666667;-90,1112289428711;;;
429714285,714286;-90,3074722290039;;;
429761904,761905;-88,6554183959961;;;
429809523,809524;-87,9272918701172;;;
429857142,857143;-88,3345642089844;;;
429904761,904762;-88,5297317504883;;;
429952380,952381;-89,2364730834961;;;
430000000;-89,4879837036133;;;
430047619,047619;-89,4417953491211;;;
430095238,095238;-90,2822341918945;;;
430142857,142857;-89,6194839477539;;;
430190476,190476;-89,1435775756836;;;
430238095,238095;-88,4422454833984;;;
430285714,285714;-89,2541656494141;;;
430333333,333333;-90,6667556762695;;;
430380952,380952;-90,5961303710938;;;
430428571,428571;-88,9865188598633;;;
430476190,47619;-89,8975601196289;;;
430523809,52381;-90,1156692504883;;;
430571428,571429;-89,9774322509766;;;
430619047,619048;-91,1590423583984;;;
430666666,666667;-89,5847320556641;;;
430714285,714286;-89,5189514160156;;;
430761904,761905;-89,9728317260742;;;
430809523,809524;-89,9312515258789;;;
430857142,857143;-90,6154556274414;;;
430904761,904762;-90,3307266235352;;;
430952380,952381;-90,8612670898438;;;
431000000;-89,6447372436523;;;
431047619,047619;-90,1167907714844;;;
431095238,095238;-90,5115737915039;;;
431142857,142857;-89,0193328857422;;;
431190476,190476;-89,3797454833984;;;
431238095,238095;-89,0498428344727;;;
431285714,285714;-90,5444107055664;;;
431333333,333333;-91,3842926025391;;;
431380952,380952;-91,3768539428711;;;
431428571,428571;-90,6907958984375;;;
431476190,47619;-88,2974319458008;;;
431523809,52381;-89,1473693847656;;;
431571428,571429;-89,2918319702148;;;
431619047,619048;-89,6618804931641;;;
431666666,666667;-90,7467041015625;;;
431714285,714286;-89,9232559204102;;;
431761904,761905;-90,813102722168;;;
431809523,809524;-90,6908111572266;;;
431857142,857143;-89,2294082641602;;;
431904761,904762;-88,9176712036133;;;
431952380,952381;-89,44482421875;;;
432000000;-89,3461761474609;;;
432047619,047619;-89,0316543579102;;;
432095238,095238;-89,3785247802734;;;
432142857,142857;-91,2757186889648;;;
432190476,190476;-91,2921371459961;;;
432238095,238095;-90,1316757202148;;;
432285714,285714;-90,7034606933594;;;
432333333,333333;-90,6902618408203;;;
432380952,380952;-90,2653274536133;;;
432428571,428571;-91,1690902709961;;;
432476190,47619;-89,6590118408203;;;
432523809,52381;-89,6907424926758;;;
432571428,571429;-89,5764465332031;;;
432619047,619048;-89,2095642089844;;;
432666666,666667;-90,1316909790039;;;
432714285,714286;-89,2486343383789;;;
432761904,761905;-90,3205032348633;;;
432809523,809524;-91,3695526123047;;;
432857142,857143;-91,644660949707;;;
432904761,904762;-91,5928344726563;;;
432952380,952381;-91,2660980224609;;;
433000000;-90,208137512207;;;
433047619,047619;-90,0708465576172;;;
433095238,095238;-91,0081100463867;;;
433142857,142857;-91,4734497070313;;;
433190476,190476;-90,0485610961914;;;
433238095,238095;-91,4179229736328;;;
433285714,285714;-92,4259719848633;;;
433333333,333333;-90,395637512207;;;
433380952,380952;-89,7410583496094;;;
433428571,428571;-89,976692199707;;;
433476190,47619;-90,1503295898438;;;
433523809,52381;-90,623420715332;;;
433571428,571429;-91,0111389160156;;;
433619047,619048;-90,2216796875;;;
433666666,666667;-90,8516006469727;;;
433714285,714286;-90,6956558227539;;;
433761904,761905;-89,7258682250977;;;
433809523,809524;-89,5395736694336;;;
433857142,857143;-88,8559265136719;;;
433904761,904762;-89,4499969482422;;;
433952380,952381;-90,6955718994141;;;
434000000;-90,6681289672852;;;
434047619,047619;-89,8118438720703;;;
434095238,095238;-90,6134948730469;;;
434142857,142857;-90,8962173461914;;;
434190476,190476;-91,4806671142578;;;
434238095,238095;-90,6628036499023;;;
434285714,285714;-89,86474609375;;;
434333333,333333;-90,927848815918;;;
434380952,380952;-90,9954833984375;;;
434428571,428571;-89,4439926147461;;;
434476190,47619;-89,5183486938477;;;
434523809,52381;-90,2126770019531;;;
434571428,571429;-88,3288803100586;;;
434619047,619048;-85,4214477539063;;;
434666666,666667;-82,5368041992188;;;
434714285,714286;-78,649772644043;;;
434761904,761905;-75,3417129516602;;;
434809523,809524;-72,3790664672852;;;
434857142,857143;-69,8676986694336;;;
434904761,904762;-68,0644912719727;;;
434952380,952381;-66,8996353149414;;;
435000000;-66,2150344848633;;;
435047619,047619;-66,2508316040039;;;
435095238,095238;-66,8206939697266;;;
435142857,142857;-67,8751907348633;;;
435190476,190476;-69,7714691162109;;;
435238095,238095;-72,0377960205078;;;
435285714,285714;-74,8130340576172;;;
435333333,333333;-78,2421340942383;;;
435380952,380952;-81,8974075317383;;;
435428571,428571;-85,3763885498047;;;
435476190,47619;-88,1397705078125;;;
435523809,52381;-90,0315475463867;;;
435571428,571429;-90,5715026855469;;;
435619047,619048;-90,4229125976563;;;
435666666,666667;-90,4466934204102;;;
435714285,714286;-91,2639923095703;;;
435761904,761905;-90,8141860961914;;;
435809523,809524;-89,8304214477539;;;
435857142,857143;-90,0962982177734;;;
435904761,904762;-90,056022644043;;;
435952380,952381;-90,6459579467773;;;
436000000;-91,4880905151367;;;
436047619,047619;-90,7171401977539;;;
436095238,095238;-90,385986328125;;;
436142857,142857;-90,2217559814453;;;
436190476,190476;-89,2957153320313;;;
436238095,238095;-90,1271133422852;;;
436285714,285714;-90,6641998291016;;;
436333333,333333;-90,3570556640625;;;
436380952,380952;-90,3154449462891;;;
436428571,428571;-91,1100692749023;;;
436476190,47619;-91,4912414550781;;;
436523809,52381;-90,4511260986328;;;
436571428,571429;-90,6078109741211;;;
436619047,619048;-91,6531295776367;;;
436666666,666667;-90,6095352172852;;;
436714285,714286;-90,9577331542969;;;
436761904,761905;-91,4011993408203;;;
436809523,809524;-90,8268661499023;;;
436857142,857143;-91,2949447631836;;;
436904761,904762;-93,2653656005859;;;
436952380,952381;-91,5558166503906;;;
437000000;-90,6585464477539;;;
437047619,047619;-90,9754791259766;;;
437095238,095238;-90,1229629516602;;;
437142857,142857;-89,9045639038086;;;
437190476,190476;-90,3254547119141;;;
437238095,238095;-89,9294662475586;;;
437285714,285714;-90,0109786987305;;;
437333333,333333;-90,5114822387695;;;
437380952,380952;-89,8285293579102;;;
437428571,428571;-88,3536834716797;;;
437476190,47619;-89,1244659423828;;;
437523809,52381;-90,0870819091797;;;
437571428,571429;-90,262825012207;;;
437619047,619048;-90,2745361328125;;;
437666666,666667;-90,187370300293;;;
437714285,714286;-89,7346649169922;;;
437761904,761905;-90,4638214111328;;;
437809523,809524;-90,5137557983398;;;
437857142,857143;-92,3668060302734;;;
437904761,904762;-91,9839553833008;;;
437952380,952381;-87,6496658325195;;;
438000000;-89,0091247558594;;;
438047619,047619;-90,6459579467773;;;
438095238,095238;-90,23095703125;;;
438142857,142857;-90,4766693115234;;;
438190476,190476;-89,2707443237305;;;
438238095,238095;-89,5880126953125;;;
438285714,285714;-88,2447357177734;;;
438333333,333333;-88,7186508178711;;;
438380952,380952;-89,6358795166016;;;
438428571,428571;-87,5866394042969;;;
438476190,47619;-85,8819046020508;;;
438523809,52381;-83,6659698486328;;;
438571428,571429;-80,4950866699219;;;
438619047,619048;-77,7959671020508;;;
438666666,666667;-76,8220672607422;;;
438714285,714286;-74,7158660888672;;;
438761904,761905;-72,9913177490234;;;
438809523,809524;-72,7505798339844;;;
438857142,857143;-72,8808441162109;;;
438904761,904762;-74,3390274047852;;;
438952380,952381;-74,7051773071289;;;
439000000;-75,5565185546875;;;
439047619,047619;-77,9676361083984;;;
439095238,095238;-81,0557556152344;;;
439142857,142857;-83,70556640625;;;
439190476,190476;-85,8722610473633;;;
439238095,238095;-79,941291809082;;;
439285714,285714;-74,0511474609375;;;
439333333,333333;-75,9486312866211;;;
439380952,380952;-73,5818634033203;;;
439428571,428571;-84,193603515625;;;
439476190,47619;-89,4184646606445;;;
439523809,52381;-89,2803802490234;;;
439571428,571429;-89,459228515625;;;
439619047,619048;-71,4459381103516;;;
439666666,666667;-81,4021224975586;;;
439714285,714286;-91,5416259765625;;;
439761904,761905;-91,1440963745117;;;
439809523,809524;-90,0157241821289;;;
439857142,857143;-89,3999099731445;;;
439904761,904762;-89,8401260375977;;;
439952380,952381;-76,4516754150391;;;
440000000;-71,3905715942383;;;
440047619,047619;-84,5756683349609;;;
440095238,095238;-89,672004699707;;;
440142857,142857;-89,6646423339844;;;
440190476,190476;-90,2763061523438;;;
440238095,238095;-88,6761703491211;;;
440285714,285714;-88,8418502807617;;;
440333333,333333;-89,9892578125;;;
440380952,380952;-89,9683685302734;;;
440428571,428571;-76,5203857421875;;;
440476190,47619;-65,0504608154297;;;
440523809,52381;-60,6437683105469;;;
440571428,571429;-79,8210830688477;;;
440619047,619048;-88,6358795166016;;;
440666666,666667;-86,1439971923828;;;
440714285,714286;-81,9933090209961;;;
440761904,761905;-77,2604370117188;;;
440809523,809524;-72,1787872314453;;;
440857142,857143;-67,3326568603516;;;
440904761,904762;-62,9434623718262;;;
440952380,952381;-59,0640869140625;;;
441000000;-55,7815895080566;;;
441047619,047619;-53,157169342041;;;
441095238,095238;-51,1220817565918;;;
441142857,142857;-49,6620292663574;;;
441190476,190476;-48,8137550354004;;;
441238095,238095;-49,8821640014648;;;
441285714,285714;-50,1031036376953;;;
441333333,333333;-50,449764251709;;;
441380952,380952;-51,6704139709473;;;
441428571,428571;-53,7807235717773;;;
441476190,47619;-56,5966186523438;;;
441523809,52381;-59,9830665588379;;;
441571428,571429;-63,9152679443359;;;
441619047,619048;-68,4269790649414;;;
441666666,666667;-73,5683746337891;;;
441714285,714286;-70,4155960083008;;;
441761904,761905;-69,8681564331055;;;
441809523,809524;-67,80419921875;;;
441857142,857143;-69,8822631835938;;;
441904761,904762;-86,4356079101563;;;
441952380,952381;-91,8668060302734;;;
442000000;-91,3981018066406;;;
442047619,047619;-90,9394912719727;;;
442095238,095238;-91,0141830444336;;;
442142857,142857;-91,416259765625;;;
442190476,190476;-91,6740951538086;;;
442238095,238095;-91,139518737793;;;
442285714,285714;-90,8674774169922;;;
442333333,333333;-89,6851043701172;;;
442380952,380952;-90,02880859375;;;
442428571,428571;-90,5897598266602;;;
442476190,47619;-88,9944076538086;;;
442523809,52381;-81,3491134643555;;;
442571428,571429;-78,2515640258789;;;
442619047,619048;-80,1876754760742;;;
442666666,666667;-88,2845230102539;;;
442714285,714286;-90,7515716552734;;;
442761904,761905;-91,0962600708008;;;
442809523,809524;-90,074577331543;;;
442857142,857143;-90,9041137695313;;;
442904761,904762;-90,8180618286133;;;
442952380,952381;-91,3303909301758;;;
443000000;-82,9112014770508;;;
443047619,047619;-79,0649566650391;;;
443095238,095238;-87,0625152587891;;;
443142857,142857;-83,8808975219727;;;
443190476,190476;-89,3463592529297;;;
443238095,238095;-90,0612487792969;;;
443285714,285714;-88,5912399291992;;;
443333333,333333;-89,6818313598633;;;
443380952,380952;-89,2428741455078;;;
443428571,428571;-88,5594329833984;;;
443476190,47619;-86,285400390625;;;
443523809,52381;-85,0901718139648;;;
443571428,571429;-85,3941650390625;;;
443619047,619048;-85,9640960693359;;;
443666666,666667;-88,9167709350586;;;
443714285,714286;-86,9562149047852;;;
443761904,761905;-85,6913681030273;;;
443809523,809524;-87,8050689697266;;;
443857142,857143;-89,7116394042969;;;
443904761,904762;-90,2670593261719;;;
443952380,952381;-90,0696411132813;;;
444000000;-90,4937057495117;;;
444047619,047619;-89,6062240600586;;;
444095238,095238;-90,4026260375977;;;
444142857,142857;-91,268913269043;;;
444190476,190476;-91,6699600219727;;;
444238095,238095;-91,6459045410156;;;
444285714,285714;-91,1782684326172;;;
444333333,333333;-90,9327087402344;;;
444380952,380952;-91,161506652832;;;
444428571,428571;-90,5305786132813;;;
444476190,47619;-89,4711456298828;;;
444523809,52381;-91,3948516845703;;;
444571428,571429;-91,206298828125;;;
444619047,619048;-90,5852966308594;;;
444666666,666667;-92,108757019043;;;
444714285,714286;-91,2019271850586;;;
444761904,761905;-90,012336730957;;;
444809523,809524;-90,993537902832;;;
444857142,857143;-91,1477584838867;;;
444904761,904762;-91,9105834960938;;;
444952380,952381;-92,6797027587891;;;
445000000;-90,5108489990234;;;
445047619,047619;-94,0041275024414;;;
445095238,095238;-92,4624481201172;;;
445142857,142857;-92,0998458862305;;;
445190476,190476;-91,4469604492188;;;
445238095,238095;-91,3213958740234;;;
445285714,285714;-91,7361831665039;;;
445333333,333333;-90,7692413330078;;;
445380952,380952;-90,3210372924805;;;
445428571,428571;-90,5243453979492;;;
445476190,47619;-90,1699523925781;;;
445523809,52381;-91,5007858276367;;;
445571428,571429;-90,1770706176758;;;
445619047,619048;-90,4604263305664;;;
445666666,666667;-90,1122589111328;;;
445714285,714286;-89,5265121459961;;;
445761904,761905;-89,5375366210938;;;
445809523,809524;-90,9605407714844;;;
445857142,857143;-91,8680801391602;;;
445904761,904762;-90,6293334960938;;;
445952380,952381;-91,7762222290039;;;
446000000;-90,3326950073242;;;
446047619,047619;-90,2232894897461;;;
446095238,095238;-92,5407562255859;;;
446142857,142857;-90,5790176391602;;;
446190476,190476;-90,1131362915039;;;
446238095,238095;-90,9124450683594;;;
446285714,285714;-90,1679306030273;;;
446333333,333333;-92,2384567260742;;;
446380952,380952;-90,7306671142578;;;
446428571,428571;-93,0861358642578;;;
446476190,47619;-92,3178253173828;;;
446523809,52381;-91,9523849487305;;;
446571428,571429;-91,2770309448242;;;
446619047,619048;-94,1855621337891;;;
446666666,666667;-91,3210678100586;;;
446714285,714286;-91,6705093383789;;;
446761904,761905;-91,3550415039063;;;
446809523,809524;-91,2345962524414;;;
446857142,857143;-91,8226165771484;;;
446904761,904762;-91,5651779174805;;;
446952380,952381;-91,3679122924805;;;
447000000;-90,9365844726563;;;
447047619,047619;-91,0882339477539;;;
447095238,095238;-92,0278091430664;;;
447142857,142857;-91,3447418212891;;;
447190476,190476;-91,6241226196289;;;
447238095,238095;-92,5723571777344;;;
447285714,285714;-89,4166412353516;;;
447333333,333333;-91,0573272705078;;;
447380952,380952;-90,6274337768555;;;
447428571,428571;-91,3612442016602;;;
447476190,47619;-92,758659362793;;;
447523809,52381;-91,2511825561523;;;
447571428,571429;-90,5834350585938;;;
447619047,619048;-90,8159942626953;;;
447666666,666667;-91,0561752319336;;;
447714285,714286;-91,7349243164063;;;
447761904,761905;-90,7409591674805;;;
447809523,809524;-91,8532485961914;;;
447857142,857143;-91,769660949707;;;
447904761,904762;-91,4346084594727;;;
447952380,952381;-91,5334701538086;;;
448000000;-90,3020172119141;;;
448047619,047619;-92,6657180786133;;;
448095238,095238;-92,3639221191406;;;
448142857,142857;-92,0300827026367;;;
448190476,190476;-92,536262512207;;;
448238095,238095;-92,5625305175781;;;
448285714,285714;-90,9342269897461;;;
448333333,333333;-90,6487350463867;;;
448380952,380952;-92,2371597290039;;;
448428571,428571;-91,4478759765625;;;
448476190,47619;-91,7189712524414;;;
448523809,52381;-92,8786087036133;;;
448571428,571429;-91,9361114501953;;;
448619047,619048;-92,2119674682617;;;
448666666,666667;-91,4374847412109;;;
448714285,714286;-90,8089599609375;;;
448761904,761905;-91,2827301025391;;;
448809523,809524;-90,594970703125;;;
448857142,857143;-91,9087905883789;;;
448904761,904762;-90,965950012207;;;
448952380,952381;-92,1379241943359;;;
449000000;-91,4416198730469;;;
449047619,047619;-93,0597152709961;;;
449095238,095238;-91,0444717407227;;;
449142857,142857;-91,0866546630859;;;
449190476,190476;-90,9487075805664;;;
449238095,238095;-90,9409713745117;;;
449285714,285714;-92,9806213378906;;;
449333333,333333;-93,124870300293;;;
449380952,380952;-92,3508224487305;;;
449428571,428571;-90,8765487670898;;;
449476190,47619;-91,3045196533203;;;
449523809,52381;-90,8200759887695;;;
449571428,571429;-92,6627960205078;;;
449619047,619048;-92,5865936279297;;;
449666666,666667;-90,592155456543;;;
449714285,714286;-88,9269790649414;;;
449761904,761905;-90,5716247558594;;;
449809523,809524;-91,8427124023438;;;
449857142,857143;-89,9336471557617;;;
449904761,904762;-91,2124252319336;;;
449952380,952381;-89,8747253417969;;;
450000000;-92,23046875;;;

